station_id,date,cwa_temp_mean,cwa_temp_max,cwa_temp_min,cwa_rh_mean,cwa_rh_min,cwa_wind_speed_mean,cwa_wind_dir_prevailing,cwa_peak_gust,cwa_rain_sum_raw,cwa_rain_sum,cwa_precip_duration,cwa_sunshine_hours,cwa_sunshine_rate,cwa_global_solar_radiation_mj_m2,cwa_global_solar_hourly_max,cwa_visibility,cwa_total_cloud_amount,temp_mean_flag,rh_mean_flag,rain_sum_flag,sunshine_flag,solar_flag
467441,2025-06-27,26.6,33.5,22.2,85,60,1.0,290,7.2,77.5,77.5,2.3,8.5,63.1,22.41,3.69,,,0,0,0,10,0
467441,2025-06-28,27.9,32.6,22.8,83,58,0.9,300,6.7,1.0,1.0,0.3,11.6,86.1,27.17,3.53,,,0,0,0,10,0
467441,2025-06-29,27.3,32.3,25.0,89,68,0.7,280,7.5,2.0,2.0,1.6,7.3,54.2,19.14,3.2,,,0,0,0,10,0
467441,2025-06-30,28.7,32.7,24.3,85,63,1.3,280,6.9,0.0,0.0,0.0,11.5,85.4,25.91,3.45,,,0,0,0,10,0
467441,2025-07-01,29.8,33.1,26.4,83,61,1.4,290,7.4,0.0,0.0,0.0,10.5,78.0,25.28,3.55,,,0,0,0,10,0
467441,2025-07-02,29.7,32.7,26.4,83,67,1.6,280,8.3,0.0,0.0,0.0,8.0,59.5,24.7,3.62,,,0,0,0,10,0
467441,2025-07-03,29.6,33.3,26.8,82,63,1.3,290,6.6,2.5,2.5,0.6,8.8,65.4,25.38,3.63,,,0,0,0,10,0
467441,2025-07-04,28.7,32.7,25.5,81,60,1.4,160,11.5,0.0,0.0,0.0,5.8,42.6,17.04,3.31,,,0,0,0,10,0
467441,2025-07-05,27.4,32.3,24.5,80,58,1.5,140,13.7,-9.8,0.0,0.1,3.0,22.1,17.1,3.19,,,0,0,0,10,0
467441,2025-07-06,25.6,27.2,23.9,91,75,3.0,130,19.5,171.0,171.0,14.9,0.0,0.0,4.03,0.72,,,0,0,0,10,0
467441,2025-07-07,26.7,29.3,23.9,94,83,1.1,270,13.6,129.0,129.0,7.5,0.2,1.5,7.89,1.19,,,0,0,0,10,0
467441,2025-07-08,28.9,31.1,27.9,88,76,1.5,260,7.0,-9.8,0.0,0.1,1.6,11.8,10.74,1.81,,,0,0,0,10,0
467441,2025-07-09,28.6,30.3,25.6,89,82,2.1,250,10.4,4.5,4.5,0.7,0.0,0.0,10.09,1.54,,,0,0,0,10,0
467441,2025-07-10,25.5,28.6,24.1,95,87,1.6,130,13.4,108.5,108.5,6.8,0.0,0.0,3.11,0.73,,,0,0,0,10,0
467441,2025-07-11,27.3,30.5,24.6,90,77,1.5,140,9.7,38.5,38.5,2.9,2.6,19.2,13.01,1.93,,,0,0,0,10,0
467441,2025-07-12,29.2,33.0,26.4,84,65,1.2,130,7.4,1.5,1.5,0.2,8.0,59.1,23.45,3.45,,,0,0,0,10,0
467441,2025-07-13,28.8,32.2,26.0,87,71,1.4,290,7.2,0.0,0.0,0.0,11.1,83.0,25.96,3.64,,,0,0,0,10,0
467441,2025-07-14,28.5,31.6,25.9,88,74,1.2,280,6.8,0.0,0.0,0.0,6.1,45.1,18.91,2.49,,,0,0,0,10,0
467441,2025-07-15,28.3,31.0,25.9,90,77,0.9,260,5.1,13.5,13.5,1.6,2.7,20.2,12.38,2.01,,,0,0,0,10,0
467441,2025-07-16,28.9,32.0,26.7,89,72,1.0,300,6.0,6.0,6.0,0.6,4.1,30.4,18.06,3.0,,,0,0,0,10,0
467441,2025-07-17,29.0,32.7,25.7,87,69,1.2,250,6.7,2.5,2.5,2.0,8.6,64.5,23.45,3.51,,,0,0,0,10,0
467441,2025-07-18,28.2,33.8,24.6,89,61,1.0,280,10.1,12.0,12.0,1.5,7.0,52.0,19.42,3.17,,,0,0,0,10,0
467441,2025-07-19,26.8,28.4,24.5,94,83,0.9,150,11.7,25.0,25.0,4.6,0.0,0.0,5.55,0.97,,,0,0,0,10,0
467441,2025-07-20,27.0,30.3,24.9,89,77,1.6,130,9.0,4.5,4.5,1.9,0.3,2.3,7.59,1.92,,,0,0,0,10,0
467441,2025-07-21,27.9,30.9,25.8,85,69,2.2,160,11.2,1.0,1.0,3.4,0.2,1.5,12.04,2.5,,,0,0,0,10,0
467441,2025-07-22,28.2,32.4,24.9,86,64,0.4,70,3.9,0.0,0.0,0.0,0.6,4.5,14.6,2.4,,,0,0,0,10,0
467441,2025-07-23,29.2,32.3,25.8,84,67,1.4,280,6.8,0.0,0.0,0.0,10.5,79.3,27.1,3.59,,,0,0,0,10,0
467441,2025-07-24,29.4,32.7,26.2,82,62,1.2,280,6.5,0.0,0.0,0.0,8.0,60.5,21.68,2.83,,,0,0,0,10,0
467441,2025-07-25,28.5,33.1,25.8,86,63,1.2,290,7.0,57.0,57.0,1.9,5.0,37.4,18.81,3.24,,,0,0,0,10,0
467441,2025-07-26,27.9,31.1,25.6,91,72,0.8,70,8.0,6.5,6.5,2.9,0.2,1.5,9.74,1.67,,,0,0,0,10,0
467441,2025-07-27,29.6,31.9,27.5,83,70,2.1,260,8.1,0.5,0.5,0.1,7.7,57.7,23.07,3.23,,,0,0,0,10,0
467441,2025-07-28,26.7,28.9,24.9,94,85,1.5,280,9.3,82.0,82.0,7.0,0.0,0.0,2.89,0.43,,,0,0,0,10,0
467441,2025-07-29,26.0,27.6,24.7,97,92,1.0,130,6.4,73.0,73.0,11.3,0.0,0.0,2.2,0.29,,,0,0,0,10,0
467441,2025-07-30,28.9,31.0,27.0,90,83,3.1,260,10.2,1.5,1.5,0.3,0.6,4.5,11.25,2.32,,,0,0,0,10,0
467441,2025-07-31,28.8,30.8,27.3,91,84,2.3,260,10.2,20.5,20.5,1.7,0.1,0.8,9.16,1.72,,,0,0,0,10,0
467441,2025-08-01,27.5,28.9,26.0,94,87,1.5,250,10.6,30.0,30.0,5.1,0.0,0.0,5.42,1.23,,,0,0,0,10,0
467441,2025-08-02,27.8,28.7,25.6,95,91,1.5,250,7.0,56.5,56.5,4.8,0.0,0.0,1.82,0.27,,,0,0,0,10,0
467441,2025-08-03,27.9,29.7,26.0,93,86,1.8,260,10.7,17.0,17.0,1.9,0.0,0.0,5.26,1.14,,,0,0,0,10,0
467441,2025-08-04,26.3,29.9,24.6,94,83,1.1,80,9.0,39.5,39.5,5.4,0.0,0.0,7.33,1.28,,,0,0,0,10,0
467441,2025-08-05,28.5,31.7,25.3,84,71,1.4,150,6.8,-9.8,0.0,0.1,3.4,26.1,17.58,2.69,,,0,0,0,10,0
467441,2025-08-06,28.9,32.0,26.2,84,71,1.5,290,7.3,-9.8,0.0,0.2,11.3,86.8,27.62,3.7,,,0,0,0,10,0
467441,2025-08-07,28.4,32.1,25.3,85,64,1.2,300,6.4,0.0,0.0,0.0,11.3,86.9,25.78,3.59,,,0,0,0,10,0
467441,2025-08-08,28.6,32.4,25.2,85,66,1.3,300,7.3,0.0,0.0,0.0,8.9,68.5,24.65,3.5,,,0,0,0,10,0
467441,2025-08-09,29.9,33.8,25.9,80,61,1.5,250,8.9,0.0,0.0,0.0,8.1,62.5,22.16,2.95,,,0,0,0,10,0
467441,2025-08-10,30.0,33.1,27.9,74,55,1.7,140,7.4,-9.8,0.0,0.3,9.6,74.1,24.38,3.8,,,0,0,0,10,0
467441,2025-08-11,29.1,32.4,25.8,82,65,1.7,260,7.3,2.5,2.5,1.2,8.3,63.4,22.29,3.62,,,0,0,0,10,0
467441,2025-08-12,28.9,32.0,26.4,85,70,1.2,300,6.2,0.5,0.5,0.9,6.5,49.7,18.61,3.26,,,0,0,0,10,0
467441,2025-08-13,27.2,28.8,24.8,90,78,3.1,310,22.8,122.0,122.0,14.8,0.0,0.0,2.32,0.43,,,0,0,0,10,0
467441,2025-08-14,28.3,33.5,24.6,82,62,1.9,140,10.6,42.5,42.5,2.1,7.5,58.3,21.68,3.43,,,0,0,0,10,0
467441,2025-08-15,27.9,31.7,24.3,89,72,1.1,280,6.6,0.0,0.0,0.0,10.4,80.9,25.98,3.65,,,0,0,0,10,0
467441,2025-08-16,28.4,32.4,25.2,86,65,1.2,280,6.5,0.0,0.0,0.0,6.9,53.8,21.96,2.88,,,0,0,0,10,0
467441,2025-08-17,28.3,32.1,25.3,85,68,1.2,290,8.0,-9.8,0.0,0.1,6.4,49.3,20.85,3.3,,,0,0,0,10,0
467441,2025-08-18,27.5,33.7,24.4,85,59,1.1,40,8.5,4.0,4.0,1.7,9.1,70.3,24.29,3.29,,,0,0,0,10,0
467441,2025-08-19,27.1,32.3,23.7,86,66,1.1,290,6.6,-9.8,0.0,0.9,8.5,65.7,23.59,3.52,,,0,0,0,10,0
467441,2025-08-20,26.6,32.6,24.1,84,66,0.9,300,7.9,0.0,0.0,0.0,4.4,34.5,17.92,3.04,,,0,0,0,10,0
467441,2025-08-21,27.9,32.6,22.7,79,57,1.1,290,6.4,0.0,0.0,0.0,12.1,95.0,26.67,3.58,,,0,0,0,10,0
467441,2025-08-22,28.7,33.3,25.0,82,64,1.1,290,7.1,0.0,0.0,0.0,11.3,88.9,25.28,3.55,,,0,0,0,10,0
467441,2025-08-23,29.3,33.6,25.7,80,61,1.1,290,6.4,0.0,0.0,0.0,9.9,78.0,25.55,3.47,,,0,0,0,10,0
467441,2025-08-24,28.2,33.4,25.0,83,60,1.0,270,7.0,-9.8,0.0,0.6,8.6,67.1,22.21,3.56,,,0,0,0,10,0
467441,2025-08-25,28.6,33.7,24.7,82,60,1.0,300,8.1,0.0,0.0,0.0,8.7,68.0,21.84,3.49,,,0,0,0,10,0
467441,2025-08-26,27.3,32.6,22.5,85,62,1.1,270,8.2,41.5,41.5,5.3,6.3,49.3,21.25,3.3,,,0,0,0,10,0
467441,2025-08-27,26.6,29.6,23.6,90,72,0.5,290,4.7,0.5,0.5,1.8,0.1,0.8,8.62,1.18,,,0,0,0,10,0
467441,2025-08-28,27.9,31.8,24.8,87,69,0.9,290,6.2,0.0,0.0,0.0,5.4,42.9,17.95,3.29,,,0,0,0,10,0
467441,2025-08-29,28.7,32.4,24.9,83,66,1.4,290,7.4,0.0,0.0,0.0,10.2,81.2,24.56,3.49,,,0,0,0,10,0
467441,2025-08-30,28.8,32.4,25.7,85,67,1.1,290,6.7,-9.8,0.0,0.2,8.9,71.0,22.59,3.64,,,0,0,0,10,0
467441,2025-08-31,28.7,31.6,26.2,84,69,0.8,280,5.5,-9.8,0.0,0.4,3.1,24.5,16.08,2.22,,,0,0,0,10,0
467441,2025-09-01,28.7,32.2,25.5,85,65,1.0,290,7.0,0.0,0.0,0.0,7.2,57.6,20.38,2.95,,,0,0,0,10,0
467441,2025-09-02,28.1,31.8,25.9,85,68,0.6,300,5.1,0.0,0.0,0.0,2.7,21.6,16.02,2.41,,,0,0,0,10,0
467441,2025-09-03,28.4,33.1,24.3,79,57,1.2,300,7.7,0.0,0.0,0.0,10.7,84.9,24.24,3.47,,,0,0,0,10,0
467441,2025-09-04,28.8,32.5,25.3,81,64,1.1,290,7.4,0.0,0.0,0.0,8.2,66.0,21.86,3.42,,,0,0,0,10,0
467441,2025-09-05,29.0,32.7,25.6,82,63,1.3,290,7.4,0.0,0.0,0.0,7.9,63.7,21.69,3.27,,,0,0,0,10,0
467441,2025-09-06,29.1,32.6,25.8,81,66,1.5,150,7.5,0.0,0.0,0.0,5.1,40.7,17.59,3.25,,,0,0,0,10,0
467441,2025-09-07,29.5,33.2,26.1,75,54,1.5,160,9.6,0.0,0.0,0.0,8.4,67.1,22.48,3.61,,,0,0,0,10,0
467441,2025-09-08,29.7,34.2,25.5,73,49,1.3,140,8.6,-9.8,0.0,0.4,7.7,61.6,23.26,3.53,,,0,0,0,10,0
467441,2025-09-09,29.2,32.8,25.1,79,62,1.3,300,6.7,0.0,0.0,0.0,9.8,79.6,21.75,3.05,,,0,0,0,10,0
467441,2025-09-10,27.6,33.4,24.4,87,61,0.9,290,10.1,8.0,8.0,4.2,7.9,63.5,19.91,3.52,,,0,0,0,10,0
467441,2025-09-11,28.1,32.7,23.4,82,56,1.0,290,6.7,0.0,0.0,0.0,10.6,86.4,24.54,3.33,,,0,0,0,10,0
467441,2025-09-12,28.1,33.8,24.9,83,53,0.9,300,7.0,0.5,0.5,1.0,9.3,75.0,23.24,3.43,,,0,0,0,10,0
467441,2025-09-13,28.3,32.7,24.4,83,67,1.1,280,6.9,0.0,0.0,0.0,7.9,63.8,22.32,3.45,,,0,0,0,10,0
467441,2025-09-14,28.4,33.0,25.2,83,63,1.0,280,8.0,-9.8,0.0,0.2,10.1,81.7,24.84,3.35,,,0,0,0,10,0
467441,2025-09-15,28.8,33.3,25.0,79,59,1.1,290,6.6,0.0,0.0,0.0,10.3,84.5,24.04,3.34,,,0,0,0,10,0
467441,2025-09-16,28.0,32.0,25.1,86,68,0.6,310,3.7,0.0,0.0,0.0,1.0,8.1,10.41,2.0,,,0,0,0,10,0
467441,2025-09-17,28.2,33.0,25.9,88,63,0.7,300,5.7,-9.8,0.0,1.2,1.3,10.6,11.47,2.32,,,0,0,0,10,0
467441,2025-09-18,26.8,29.4,25.1,91,77,0.6,120,6.1,2.0,2.0,4.5,0.0,0.0,5.27,0.81,,,0,0,0,10,0
467441,2025-09-19,28.0,33.0,24.5,83,61,0.8,140,6.4,-9.8,0.0,0.1,4.8,39.2,16.7,2.93,,,0,0,0,10,0
467441,2025-09-20,28.1,33.6,24.4,84,62,1.0,290,7.7,2.5,2.5,0.6,6.8,55.7,20.48,3.43,,,0,0,0,10,0
467441,2025-09-21,27.3,32.7,24.7,90,69,0.9,280,6.8,8.5,8.5,1.4,7.3,60.6,19.48,3.06,,,0,0,0,10,0
467441,2025-09-22,27.7,32.0,24.8,90,75,0.8,140,5.6,0.5,0.5,1.1,1.2,10.0,10.15,1.97,,,0,0,0,10,0
467441,2025-09-23,25.1,28.1,24.3,95,75,0.7,60,6.2,51.0,51.0,11.2,0.0,0.0,3.62,0.97,,,0,0,0,10,0
467441,2025-09-24,25.8,29.2,24.3,95,79,0.6,120,6.2,20.5,20.5,8.4,1.0,8.2,5.67,1.14,,,0,0,0,10,0
467441,2025-09-25,28.0,33.1,23.9,88,59,1.0,280,6.8,0.0,0.0,0.0,10.8,90.3,23.82,3.39,,,0,0,0,10,0
467441,2025-09-26,28.5,32.2,25.9,88,68,0.9,300,6.6,0.0,0.0,0.0,4.1,34.4,16.26,2.91,,,0,0,0,10,0
467441,2025-09-27,28.9,32.1,26.1,84,67,1.2,300,5.9,0.0,0.0,0.0,7.1,59.6,19.61,3.3,,,0,0,0,10,0
467441,2025-09-28,28.4,32.3,25.6,87,71,1.0,300,7.5,0.0,0.0,0.0,6.3,52.3,18.37,2.6,,,0,0,0,10,0
467441,2025-09-29,28.5,31.9,25.3,85,66,1.1,290,7.2,-9.8,0.0,0.2,9.6,80.9,22.46,3.19,,,0,0,0,10,0
467441,2025-09-30,28.6,32.3,25.7,85,68,1.2,300,6.3,-9.8,0.0,0.2,6.9,57.5,19.53,2.96,,,0,0,0,10,0
467441,2025-10-01,28.3,31.5,25.5,86,71,1.1,290,6.4,-9.8,0.0,0.2,6.5,54.3,18.96,2.88,,,0,0,0,10,0
467441,2025-10-02,28.0,32.1,25.2,84,65,1.0,300,7.2,0.0,0.0,0.0,9.8,82.0,21.12,3.27,,,0,0,0,10,0
467441,2025-10-03,27.8,32.2,24.2,85,66,0.8,300,6.3,0.0,0.0,0.0,7.6,64.5,18.12,2.56,,,0,0,0,10,0
467441,2025-10-04,28.4,33.3,25.4,84,60,0.9,300,6.8,0.0,0.0,0.0,9.4,79.9,21.42,3.29,,,0,0,0,10,0
467441,2025-10-05,28.3,32.3,24.7,83,61,1.2,300,7.9,0.0,0.0,0.0,9.5,80.9,22.44,3.29,,,0,0,0,10,0
467441,2025-10-06,28.4,31.8,24.8,86,71,1.1,290,6.6,0.0,0.0,0.0,7.5,64.0,19.67,3.01,,,0,0,0,10,0
467441,2025-10-07,28.6,31.9,26.3,85,69,1.1,280,6.0,0.0,0.0,0.0,7.0,59.9,17.55,2.97,,,0,0,0,10,0
467441,2025-10-08,28.3,32.0,25.3,84,64,1.1,280,6.2,0.0,0.0,0.0,9.6,82.3,21.2,3.15,,,0,0,0,10,0
467441,2025-10-09,28.2,32.2,24.8,83,61,0.9,300,5.5,0.0,0.0,0.0,9.6,82.4,21.16,3.17,,,0,0,0,10,0
467441,2025-10-10,28.2,32.3,25.0,83,58,0.9,260,5.8,0.0,0.0,0.0,9.4,80.8,20.6,3.14,,,0,0,0,10,0
467441,2025-10-11,28.1,32.7,24.5,82,60,1.1,300,6.9,0.0,0.0,0.0,9.3,80.1,20.78,3.13,,,0,0,0,10,0
467441,2025-10-12,28.4,33.1,25.0,81,60,1.0,290,6.2,0.0,0.0,0.0,9.9,85.5,21.3,3.12,,,0,0,0,10,0
467441,2025-10-13,28.8,33.2,24.8,79,58,1.3,290,6.5,0.0,0.0,0.0,10.8,93.4,21.46,3.15,,,0,0,0,10,0
467441,2025-10-14,28.3,33.3,24.7,81,56,1.1,290,6.6,0.0,0.0,0.0,9.4,80.5,20.42,3.0,,,0,0,0,10,0
467441,2025-10-15,28.1,32.2,25.1,83,59,0.9,300,6.5,0.0,0.0,0.0,8.2,71.2,17.84,2.76,,,0,0,0,10,0
467441,2025-10-16,28.4,32.9,24.1,79,55,0.9,300,6.3,0.0,0.0,0.0,10.4,90.4,21.01,3.12,,,0,0,0,10,0
467441,2025-10-17,28.1,32.8,24.6,82,60,1.0,280,5.7,0.0,0.0,0.0,9.4,81.9,18.07,2.76,,,0,0,0,10,0
467441,2025-10-18,28.3,33.2,24.2,82,57,1.1,300,6.1,0.0,0.0,0.0,10.5,91.6,20.76,3.09,,,0,0,0,10,0
467441,2025-10-19,27.6,30.3,25.7,88,70,0.5,320,3.8,-9.8,0.0,0.9,0.0,0.0,6.43,1.16,,,0,0,0,10,0
467441,2025-10-20,27.3,31.7,24.6,85,64,0.4,340,4.7,0.5,0.5,4.1,0.5,4.3,11.41,1.99,,,0,0,0,10,0
467441,2025-10-21,26.6,31.8,24.0,77,60,0.6,360,4.6,0.0,0.0,0.0,3.9,34.2,14.32,3.04,,,0,0,0,10,0
467441,2025-10-22,26.4,32.4,23.4,75,56,0.7,340,5.7,0.0,0.0,0.0,2.9,25.5,13.64,2.79,,,0,0,0,10,0
467441,2025-10-23,26.3,30.4,22.4,79,64,0.8,330,6.2,0.0,0.0,0.0,2.6,22.9,12.07,1.85,,,0,0,0,10,0
467441,2025-10-24,27.1,32.7,23.4,75,56,0.7,270,5.2,0.0,0.0,0.0,2.1,18.5,13.86,2.17,,,0,0,0,10,0
467441,2025-10-25,27.4,32.1,23.6,79,59,0.9,290,6.5,0.0,0.0,0.0,7.6,67.2,17.46,2.65,,,0,0,0,10,0
467441,2025-10-26,27.4,32.3,24.0,77,59,0.7,320,5.7,0.0,0.0,0.0,6.4,56.6,15.23,2.29,,,0,0,0,10,0
467441,2025-10-27,26.3,31.6,23.0,75,59,0.8,280,5.5,0.0,0.0,0.0,5.8,51.4,16.58,2.85,,,0,0,0,10,0
467441,2025-10-28,25.2,30.3,22.1,82,62,0.6,330,4.7,0.0,0.0,0.0,1.5,13.3,10.79,2.14,,,0,0,0,10,0
467441,2025-10-29,25.9,31.3,21.7,80,54,0.9,270,6.6,-9.8,0.0,0.1,6.9,61.4,17.42,2.91,,,0,0,0,10,0
467441,2025-10-30,27.1,32.0,24.4,79,59,1.0,270,7.0,0.0,0.0,0.0,8.2,73.1,17.89,2.85,,,0,0,0,10,0
467441,2025-10-31,26.4,32.3,22.5,77,56,1.1,340,7.1,0.0,0.0,0.0,7.6,67.8,17.21,2.76,,,0,0,0,10,0
467441,2025-11-01,25.0,29.8,20.0,76,56,1.0,260,6.1,0.0,0.0,0.0,9.8,87.6,18.69,2.87,,,0,0,0,10,0
467441,2025-11-02,26.4,31.4,22.8,72,55,0.9,300,6.3,0.0,0.0,0.0,7.0,62.7,17.31,2.78,,,0,0,0,10,0
467441,2025-11-03,25.4,30.3,21.3,71,54,1.1,290,6.4,0.0,0.0,0.0,6.8,61.0,16.25,2.64,,,0,0,0,10,0
467441,2025-11-04,24.8,30.4,20.3,77,53,0.9,260,6.2,0.0,0.0,0.0,8.6,77.2,17.53,2.6,,,0,0,0,10,0
467441,2025-11-05,25.5,31.5,20.6,79,53,0.9,290,5.8,0.0,0.0,0.0,10.2,90.7,18.47,2.78,,,0,0,0,10,0
467441,2025-11-06,25.7,30.8,21.8,82,59,0.9,250,6.6,0.0,0.0,0.0,10.1,91.0,18.28,2.81,,,0,0,0,10,0
467441,2025-11-07,26.5,31.0,22.9,82,65,1.0,290,6.7,0.0,0.0,0.0,6.4,57.8,15.06,2.71,,,0,0,0,10,0
467441,2025-11-08,25.9,30.5,23.3,85,63,0.9,290,5.6,0.0,0.0,0.0,4.5,40.7,13.17,2.44,,,0,0,0,10,0
467441,2025-11-09,25.7,30.7,22.7,83,62,0.7,330,5.6,0.0,0.0,0.0,5.0,45.3,12.94,2.21,,,0,0,0,10,0
467441,2025-11-10,23.6,24.6,22.3,93,82,0.5,340,4.6,2.5,2.5,6.1,0.0,0.0,2.58,0.4,,,0,0,0,10,0
467441,2025-11-11,24.5,28.7,22.2,90,70,0.7,320,8.1,4.0,4.0,2.4,0.8,7.2,8.89,1.94,,,0,0,0,10,0
467441,2025-11-12,23.6,26.0,22.1,90,82,1.1,320,7.6,10.5,10.5,4.7,0.5,4.5,4.48,1.1,,,0,0,0,10,0
467441,2025-11-13,24.0,27.6,21.9,88,67,0.8,320,6.8,-9.8,0.0,0.6,1.0,9.1,9.34,2.13,,,0,0,0,10,0
467441,2025-11-14,24.6,29.6,21.2,80,59,0.8,290,5.7,0.0,0.0,0.0,7.4,67.4,15.54,2.62,,,0,0,0,10,0
467441,2025-11-15,23.7,29.0,19.1,81,63,0.8,300,6.4,0.0,0.0,0.0,10.1,92.2,17.11,2.61,,,0,0,0,10,0
467441,2025-11-16,24.2,30.0,20.1,82,57,0.7,300,5.8,0.0,0.0,0.0,9.8,89.5,17.34,2.68,,,0,0,0,10,0
467441,2025-11-17,24.5,30.3,20.6,83,56,0.7,340,5.7,0.0,0.0,0.0,9.2,84.2,16.6,2.56,,,0,0,0,10,0
467441,2025-11-18,22.5,27.5,18.2,75,61,1.0,350,5.9,0.0,0.0,0.0,4.8,44.0,14.2,2.56,,,0,0,0,10,0
467441,2025-11-19,19.1,23.9,15.9,74,60,0.9,360,5.3,0.0,0.0,0.0,3.4,31.2,12.71,2.64,,,0,0,0,10,0
467441,2025-11-20,19.2,24.3,15.3,74,58,0.5,340,4.5,0.0,0.0,0.0,1.0,9.2,2.81,0.95,,,0,0,0,10,0
467441,2025-11-21,21.1,27.8,16.4,77,52,0.8,340,5.6,0.0,0.0,0.0,5.2,47.8,14.47,2.75,,,0,0,0,10,0
467441,2025-11-22,21.4,27.8,16.3,79,54,0.8,300,6.5,0.0,0.0,0.0,10.0,92.0,16.9,2.61,,,0,0,0,10,0
467441,2025-11-23,22.1,28.6,17.0,81,52,0.8,300,5.6,0.0,0.0,0.0,10.1,93.0,17.5,2.69,,,0,0,0,10,0
467441,2025-11-24,23.0,28.6,18.3,83,59,0.7,260,6.3,0.0,0.0,0.0,9.4,86.7,16.67,2.66,,,0,0,0,10,0
467441,2025-11-25,22.6,27.4,18.1,70,46,0.8,330,5.3,0.0,0.0,0.0,7.5,68.5,14.11,2.4,,,0,0,0,10,0
467441,2025-11-26,20.9,26.5,15.3,71,52,0.7,290,5.1,0.0,0.0,0.0,4.1,37.9,12.4,2.1,,,0,0,0,10,0
467441,2025-11-27,20.2,22.2,19.3,83,65,0.4,350,4.2,-9.8,0.0,4.8,0.0,0.0,5.14,0.91,,,0,0,0,10,0
467441,2025-11-28,20.3,23.3,17.5,84,67,0.4,330,3.4,-9.8,0.0,0.7,0.0,0.0,5.72,0.86,,,0,0,0,10,0
467441,2025-11-29,21.8,27.2,18.9,77,58,0.7,300,5.0,0.0,0.0,0.0,2.4,22.2,11.57,1.87,,,0,0,0,10,0
467441,2025-11-30,22.6,28.9,19.1,78,45,0.4,330,4.0,0.0,0.0,0.0,1.2,11.0,10.96,2.03,,,0,0,0,10,0
467441,2025-12-01,23.7,31.4,19.9,76,48,0.9,360,6.8,0.0,0.0,0.0,9.8,91.0,16.56,2.6,,,0,0,0,10,0
467441,2025-12-02,23.9,30.4,19.7,83,57,0.8,310,5.9,0.0,0.0,0.0,9.5,88.2,15.52,2.51,,,0,0,0,10,0
467441,2025-12-03,21.5,26.4,17.4,72,54,0.7,340,5.4,0.0,0.0,0.0,2.9,27.0,10.61,2.23,,,0,0,0,10,0
467441,2025-12-04,19.7,24.9,16.3,71,53,0.6,300,5.4,0.0,0.0,0.0,4.1,38.1,10.06,1.96,,,0,0,0,10,0
467441,2025-12-05,20.0,25.7,14.7,76,56,1.0,270,6.2,0.0,0.0,0.0,9.6,89.3,16.15,2.6,,,0,0,0,10,0
467441,2025-12-06,20.3,27.4,15.1,78,47,0.7,360,5.8,0.0,0.0,0.0,7.3,67.3,15.04,2.49,,,0,0,0,10,0
467441,2025-12-07,20.6,26.8,15.9,83,58,0.7,270,5.9,0.0,0.0,0.0,9.8,91.3,16.41,2.58,,,0,0,0,10,0
467441,2025-12-08,21.2,27.8,16.8,78,46,0.5,340,5.7,0.0,0.0,0.0,8.6,80.2,14.98,2.59,,,0,0,0,10,0
467441,2025-12-09,20.8,27.4,15.8,80,49,0.7,250,6.8,0.0,0.0,0.0,7.8,72.8,15.07,2.55,,,0,0,0,10,0
467441,2025-12-10,21.6,28.8,16.9,80,47,0.7,290,5.1,0.0,0.0,0.0,7.6,70.9,14.18,2.25,,,0,0,0,10,0
467441,2025-12-11,21.4,29.6,17.1,73,36,0.9,330,6.1,0.0,0.0,0.0,9.8,91.5,16.77,2.64,,,0,0,0,10,0
467441,2025-12-12,21.1,27.8,16.0,78,51,0.8,300,6.0,0.0,0.0,0.0,8.8,82.2,15.83,2.38,,,0,0,0,10,0
467441,2025-12-13,21.0,27.3,17.1,79,57,1.2,340,7.7,0.0,0.0,0.0,9.4,87.8,15.7,2.47,,,0,0,0,10,0
467441,2025-12-14,19.5,25.9,15.4,64,47,0.9,330,6.1,0.0,0.0,0.0,5.5,51.4,13.1,2.38,,,0,0,0,10,0
467441,2025-12-15,18.3,24.2,13.0,76,58,0.8,280,5.6,0.0,0.0,0.0,9.1,85.0,15.09,2.42,,,0,0,0,10,0
467441,2025-12-16,19.5,26.7,14.3,78,38,0.7,360,5.7,0.0,0.0,0.0,8.1,75.7,15.27,2.59,,,0,0,0,10,0
467441,2025-12-17,20.7,27.9,14.6,78,38,0.6,310,5.7,0.0,0.0,0.0,9.8,91.6,15.87,2.47,,,0,0,0,10,0
467441,2025-12-18,21.2,27.6,16.2,80,56,0.8,280,6.5,0.0,0.0,0.0,7.3,68.3,14.4,2.44,,,0,0,0,10,0
467441,2025-12-19,21.6,25.7,19.5,84,67,0.4,10,3.9,-9.8,0.0,1.2,0.4,3.7,6.31,1.69,,,0,0,0,10,0
467441,2025-12-20,21.1,24.2,19.3,94,80,0.3,130,3.8,5.5,5.5,6.3,0.0,0.0,4.9,0.89,,,0,0,0,10,0
467441,2025-12-21,21.4,26.8,17.5,83,60,0.7,350,4.9,0.0,0.0,0.0,6.3,58.9,14.11,2.48,,,0,0,0,10,0
467441,2025-12-22,20.4,27.0,15.1,80,55,0.7,270,5.4,0.0,0.0,0.0,4.6,43.0,12.24,2.31,,,0,0,0,10,0
467441,2025-12-23,21.4,26.9,17.3,80,58,0.9,320,6.3,0.0,0.0,0.0,9.2,86.0,15.52,2.4,,,0,0,0,10,0
